Index,GNI_real,GDP_real,INDPRO,IPFPNSS_1,IPFPNSS_2,IPFINAL_1,IPFINAL_2,IPCONGD,IPDCONGD,IPNCONGD,IPBUSEQ,IPMAT,IPDMAT,IPNMAT,IPMANSICS,IPB51222S,IPFUELS,CUMFNS,HWI,HWIURATIO,CLF16OV,CE16OV,UNRATE,UEMPMEAN,UEMPLT5,UEMP5TO14,UEMP15OV,UEMP15T26,UEMP27OV,PAYEMS,ICSA ,USGOOD,CES1021000001,USCONS,MANEMP,DMANEMP,NDMANEMP,SRVPRD,USTPU,USWTRADE,USTRADE,USFIRE,USGOV,CES0600000007,AWOTMAN,AWHMAN,CES0600000008,CES2000000008,CES3000000008,HOUST,HOUSTNE,HOUSTMW,HOUSTS,HOUSTW,PERMIT,PERMITNE,PERMITMW,PERMITS,PERMITW,DPCERA3M086SBEA,RETAILx,ACOGNO,AMDMNOx,ANDENOx,AMDMUOx,ISRATIOx,UMCSENTx,M1SL,M2SL,M2REAL,BOGMBASE,TOTRESNS,NONBORRES,BUSLOANS,REALLN,NONREVSL,CONSPI,DTCOLNVHFNM,DTCTHFNM,INVEST,KR.MIR,CP3Mx,TB3MS,TB6MS,GS1,GS5,GS10,AAA,BAA,COMPAPFFx,TB3SMFFM,TB6SMFFM,T1YFFM,T5YFFM,T10YFFM,AAAFFM,BAAFFM,TWEXAFEGSMTH,EXKRUSx,EXKRJPx,EXKREUx,EXKRCNx,WPSFD49207,WPSFD49502,WPSID61,WPSID62,OILPRICEx,PPICMM,CPIAUCSL,CPIAPPSL,CPITRNSL,CPIMEDSL,CUSR0000SAC,CUSR0000SAD,CUSR0000SAS,CPIULFSL,CUSR0000SA0L2,PCEPI,DDURRG3M086SBEA,DNDGRG3M086SBEA,DSERRG3M086SBEA,KOSPI,KOSPIdivyield,KOSPIPE,VKOSPI,US.FFR
2022.6.1,2218377.297,2195737.52,112.7,93.6,112.7,117.5,106.4,106.4,107.6,105.8,115.8,115.6,107.6,105.8,113,108.3,90.7,107.1,214095,0.74,64.9,5137,3,3.313195402,7,514,373,263,110,26598.9,85321,5201814,12211,1476636,3712967,2488621,1181727,14133199,3182762,"1,075,804","1,067,319",1236141,4738135,159.7,17.3,169.9,3623627,3685366,3339087,41348,9380,11367,5190,15411,259759,25057,71100,56884,106718,255219.5,106.4,8744343,8639097,6703640,116279973,110,96.7,1386071.5,3721122.7,34387.974,283469.8,98128978.1,49117.7,1208472,1248389,501847,0.228555096,23242565,1255249.9,1461301,1.745,2.24,1.812,2.508,2.599,3.477,3.64,4.233,10.08,0.495,0.067,0.763,0.854,1.732,1.895,2.488,8.335,95.43,1292.9,946.45,1350.05,192.75,109.55,114.08,124.95,202.34,111.86,145.66,108.21,103.47,123.38,100.61,111.02,102.48,105.79,105.09,103.22,106.8,0.7,-0.7,4.7,2474.95,2.13,10.17,22.055,1.21
2022.7.1,2221949.462,2213878.236,111.1,92.6,113.1,118.1,105.7,105.7,105.7,105.8,114.6,112.1,105.7,105.8,111.2,111.8,94.3,106.1,207550,0.72,64.8,5142,2.9,3.419844674,14,415,422,318,104,26566.4,100033,5191011,12199,1464231,3714581,2492378,1179405,14174503,3193418,"1,077,600","1,072,103",1236149,4722916,163.7,16,174.5,3622724,3699851,3342599,36393,7470,9296,7870,11757,295855,28200,81735,66533,119387,258558.1,108.1,9109315,4686026,6132924,119528902,109.5,85.9,1366219.8,3730448.8,34309.287,257291,97254005.1,36945.4,1247503,1271144,504636,0.227942076,23296178,1253182.2,1462746.4,1.971,2.64,2.167,2.956,2.958,3.238,3.3,4.126,9.976,0.669,0.196,0.985,0.987,1.267,1.329,2.155,8.005,94.75,1304,970.53,1329.3,193.35,110.22,114.68,125.04,211.41,100.32,142.9,108.73,103.59,123.54,100.62,111.49,102.85,106.34,105.52,103.33,108.2,1.3,-0.5,1.8,2362.79,2.02,10.69,21.6,1.68
2022.8.1,2221949.462,2213878.236,107.2,95.8,114.3,119.8,106.8,106.8,108.4,105.9,120.2,105.4,108.4,105.9,107.4,105.7,94.1,102.4,199888,0.72,64.1,5126.7,2.1,3.246511492,11,264,351,256,95,26508.6,81597,5223909,12126,1479253,3732530,2503653,1186159,14214011,3198610,"1,073,687","1,078,916",1236511,4742113,162.2,16.3,169.7,3625280,3712736,3344572,40063,4282,10856,5864,19061,347458,31055,98241,78193,139969,258558.1,108.9,10427684,2135670,7382735,121344229,108,88.7,1336447,3749204.9,34513.531,276637.3,96207124.4,50424,1247503,1271144,504636,0.227942076,23327298,1253112.1,1471710.1,2.263,2.91,2.407,3.007,2.987,3.247,3.322,4.227,10.078,0.647,0.144,0.744,0.724,0.984,1.059,1.964,7.815,94.02,1347.5,970.65,1350.26,194.84,110.17,114.1,124.01,199.17,95.69,140.895,108.63,103.69,117.64,100.78,110.76,102.75,106.74,105.84,103.46,108.2,1.3,-0.5,1.8,2479.57,2,10.8,16.955,2.33
2022.9.1,2221949.462,2213878.236,106.8,95.8,114.5,121.9,109,109,113,106.4,118.5,104,113,106.4,107,105.1,95.1,102.2,214087,0.8,64.2,5129.8,2.4,3.366953243,10,374,329,227,102,26521,81201,5245913,12103,1488011,3745799,2514525,1187928,14260181,3194811,"1,073,383","1,076,372",1237683,4772247,154.8,15.6,166,3626901.333,3722438,3355388,34385,5193,13449,5363,10380,380200,32053,99786,90454,157907,258558.1,108.2,9033616,5260975,6456858,125345136,107.6,91.5,1322918.4,3758122.4,34535.218,279655.4,95530358.6,56194,1247503,1271144,504636,0.227942076,23365877,1252127.4,1447421.5,2.533,3.17,2.708,3.397,3.287,3.903,3.897,4.9,10.756,0.637,0.175,0.864,0.754,1.37,1.364,2.367,8.223,91.42,1434.8,993.25,1408.83,199.66,110.99,115.47,124.9,204.29,89.74,140.46,108.82,103.71,115.72,100.61,111.47,103.15,106.53,105.7,103.58,108.2,1.3,-0.5,1.8,2333.93,2.3,9.26,20.78,2.56
2022.10.1,2238863.926,2212156.103,103.9,101.6,114.2,120.6,99.7,99.7,101.1,98.8,115.9,102.3,101.1,98.8,104,103.8,92.4,99.6,179321,0.68,64.3,5106.7,2.4,3.385518402,7,390,302,193,109,26548.9,77206,5266509,12183,1499372,3754954,2520809,1190408,14326585,3203371,"1,071,868","1,085,692",1236335,4800983,153.8,18.1,164.1,3650434.333,3740400,3358603,38636,4157,9607,8496,16376,428318,36469,113274,99843,178732,258256.6,110.7,8853597,2958123,5988974,126464369,109.2,88.8,1287865.7,3770500,34541.041,266693.3,94518312.2,41833.3,1263368,1289159,501812.3,0.226843078,23405289,1251804.7,1420652.2,2.959,4.02,3.03,3.593,3.602,4.235,4.267,5.436,11.288,1.061,0.071,0.634,0.643,1.276,1.308,2.477,8.329,90.95,1419.3,961.19,1413.34,195.94,111.37,115.84,125.77,200.94,91.21,140.24,109.16,103.84,115.34,101.09,111.93,104.22,106.77,106.1,103.65,109.2,1.2,1,-0.1,2230.27,2.16,9.87,23.984,3.08
2022.11.1,2238863.926,2212156.103,104.2,100.6,113.7,123.1,105.5,105.5,109.4,103.1,121.4,100.6,109.4,103.1,104.4,102.2,91.6,99.9,205893,0.75,64.2,5139.2,2.3,3.321849948,6,363,303,207,96,26579.4,86370,5279412,12258,1501070,3766084,2529957,1192058,14351723,3202764,"1,067,350","1,088,194",1236571,4807331,168.1,16.2,182.8,3654252.667,3741969,3353310,28371,3320,7991,7382,9678,467036,38745,128515,110716,189060,258256.6,108.3,8902451,4515985,5993134,128250212,115.8,86.4,1249905.7,3805856,34893.701,264982.1,93526758.1,47306.2,1263368,1289159,501812.3,0.226843078,23460549,1249860,1408530.8,3.096,5.26,3.346,3.812,3.838,3.895,3.915,5.487,11.331,2.164,0.25,0.716,0.742,0.799,0.819,2.391,8.235,94.23,1331.5,959.54,1374.31,184.64,110.07,113.62,124.17,191.57,84.6,140.04,109.07,106.93,115.43,101.11,111.76,104.69,106.75,106.35,103.77,109.2,1.2,1,-0.1,2417.56,2,10.64,19.568,3.78
2022.12.1,2238863.926,2212156.103,100.1,98.6,114.4,122.6,98.2,98.2,98.6,98,114.9,97.2,98.6,98,99.8,109.7,86.5,96.4,170699,0.57,63.3,5134.7,3,3.248684172,4,572,294,221,73,26211.5,99802,5235584,12549,1463363,3759672,2526377,1188992,14288605,3205955,"1,065,318","1,092,107",1230864,4751829,167,15.5,180.2,3825538.667,3795192,3676703,26135,3304,9999,2804,10028,521791,42724,148109,118374,212584,258256.6,111.7,8643500,1232145,5899165,126498645,117.8,90,1225205.6,3800060.8,34779.982,275963.5,92463556.9,57750.6,1263368,1289159,501812.3,0.226843078,23502344,1248001.1,1395852.2,3.235,5.52,3.444,3.728,3.705,3.63,3.541,5.302,11.173,2.285,0.209,0.493,0.47,0.395,0.306,2.067,7.938,96.44,1267.3,953.18,1351.2,181.44,109.29,112.07,122.37,179.16,76.86,138.845,109.26,107.15,113.15,101.06,111.8,104.64,107.06,106.65,103.84,109.2,1.2,1,-0.1,2361.28,2.22,10.76,17.762,4.1
2023.1.1,2212054.892,2216462.666,102.3,99.2,113.7,106.8,106.2,106.2,114.7,101.7,105.5,99.6,114.7,101.7,102,110.6,92.1,100.5,183889,0.47,62.6,5056.8,3.6,3.33550179,6,713,310,238,72,25858.7,189432,5218943,12810,1447989,3758144,2522044,1191119,14284768,3204965,"1,065,498","1,090,526",1232031,4729191,152.8,14.6,166.5,3802333.667,3836185,3561793,21986,2195,9594,6417,3780,29739,1904,6336,7561,13938,259400,103.3,9121802,6492611,6196311,133598566,119.6,90.6,1199524.3,3795362.3,34481.351,255849.8,90582545.6,33247.2,1278162,1290571,512512.5,0.231229927,23556187,1240718.5,1411291.7,3.269,4.91,3.46,3.556,3.584,3.46,3.411,4.704,10.788,1.641,0.191,0.287,0.315,0.191,0.142,1.435,7.519,98.34,1228.7,942.22,1332.83,182.09,109.5,112.46,121.76,165.47,80.91,139.035,110.07,107.41,112.34,102.13,112.74,105.44,107.77,107.29,103.91,109.8,0.2,-1.8,0.4,2362.36,2.04,11.69,17.58,4.33
2023.2.1,2212054.892,2216462.666,101.6,109.2,115.7,112.7,105.5,105.5,111.4,102.4,109.1,100.3,111.4,102.4,101.4,105.8,94.6,97.2,201699,0.64,63.1,5088.5,3.1,3.348547774,10,576,314,218,96,26143.3,108624,5224176,13042,1452184,3758950,2524917,1188569,14310691,3208010,"1,068,781","1,092,254",1234284,4751220,151.8,15.1,166.7,3696422.333,3809874,3419974,15366,1517,6760,1446,5643,61122,8523,16141,14599,21859,259400,98,7809502,3520186,6055468,135470980,118.9,90,1179712.1,3806664.6,34502.534,270346.1,90103460.3,33824,1278162,1290571,512512.5,0.231229927,23597605,1235202.3,1439888,3.425,4.23,3.464,3.539,3.528,3.47,3.45,4.274,10.631,0.805,0.039,0.114,0.103,0.045,0.025,0.849,7.206,96.43,1317.4,967.36,1397.76,188.79,110.22,113.21,122.49,167.71,81.28,139.24,110.33,107.48,111.38,102.23,112.84,105.01,108.15,107.6,103.9,109.8,0.2,-1.8,0.4,2450.34,2.05,11.66,18.16,4.57
2023.3.1,2212054.892,2216462.666,106.1,102.6,115.3,110.2,106.6,106.6,113,103.3,109.1,105.7,113,103.3,106.4,102.4,93.7,101.8,185389,0.5,64.1,5143.6,2.9,3.172162265,6,531,309,233,76,26459.3,145022,5247968,13056,1477150,3757762,2530042,1182149,14411984,3219164,"1,071,956","1,100,268",1237860,4815619,168.2,16.5,181.8,3749729.667,3856862,3524054,22892,4692,9814,2411,5975,96630,12749,22582,22700,38599,259400,108.4,9317238,2893743,7959666,137597158,113.4,91.9,1191877.3,3811138.9,34483.703,268517.3,91143920.1,20207.2,1278162,1290571,512512.5,0.231229927,23647797,1226067.8,1427110.4,3.425,4.05,3.434,3.482,3.452,3.461,3.448,4.184,10.595,0.625,0.009,0.057,0.027,0.036,0.023,0.759,7.17,94.89,1303.8,981.44,1421.53,189.13,110.73,113.72,123.31,172.94,78.27,139.225,110.52,107.85,110.87,102.28,112.98,105.01,108.38,107.81,103.85,109.8,0.2,-1.8,0.4,2417.56,2,11.97,17.918,4.65
2023.4.1,2230037.361,2227404.049,104.4,102.9,114.8,102.9,103.2,103.2,109.5,99.9,101.6,105.1,109.5,99.9,104.5,103.3,90.6,100.1,163494,0.57,64.4,5147.2,2.8,3.233312826,9,503,301,225,76,26522.7,96711,5239919,13194,1468142,3758583,2533133,1179491,14470892,3224414,"1,074,232","1,099,501",1238102,4838305,154.3,16.1,169.7,3726874.333,3847194,3439189,12632,1550,4074,1922,5086,129831,15356,33740,31691,49044,258993.6,105.5,8612567,3183905,6879444,139597592,124.5,95.1,1193633.4,3793259.9,34244.47,267226.2,91457592.3,40832.1,1295093,1302219,524273.6,0.235374269,23678952,1221569.5,1432677.6,3.467,4.01,3.241,3.259,3.254,3.263,3.319,4.072,10.458,0.543,-0.226,-0.208,-0.213,-0.204,-0.148,0.605,6.991,93.15,1339.9,1000.63,1477.64,193.37,111.05,113.77,123.15,168.95,83.41,140.015,110.77,107.84,111.79,101.9,112.95,105.65,108.84,108.12,103.82,110.8,-0.3,0.8,0,2523.29,1.98,12.14,15.25,4.83
2023.5.1,2230037.361,2227404.049,108.2,103.2,115.4,110.9,107.3,107.3,111.1,105.3,110,110,111.1,105.3,108.5,104.5,94.8,103.3,188051,0.63,65.3,5220,2.7,3.224811071,8,450,337,277,60,26856.1,87308,5262672,13262,1492466,3756944,2531939,1178594,14509678,3233667,"1,075,138","1,104,681",1242083,4842250,153.7,18,170.4,3746044.667,3862028,3464231,13247,2809,3458,2103,4877,165896,16357,49221,37429,62889,258993.6,109.6,8830539,1882131,6213965,139118334,118.5,98.1,1185248.8,3785013,34059.327,261700.8,90972025.5,39463.8,1295093,1302219,524273.6,0.235374269,23702999,1221655.6,1450986.5,3.57,4.01,3.378,3.404,3.416,3.33,3.402,4.139,10.524,0.44,-0.192,-0.166,-0.154,-0.24,-0.168,0.569,6.954,93.74,1322.2,945.98,1418.99,186.31,111.18,113.96,122.3,172.89,74.79,139.28,111.13,111.55,111.52,102.01,113.51,105.7,109.03,108.51,103.77,110.8,-0.3,0.8,0,2524.43,1.93,13.57,14.465,5.06
2023.6.1,2230037.361,2227404.049,105.9,103.5,116.3,109.7,104.2,104.2,106.8,102.9,109.3,107.4,106.8,102.9,106.2,103.4,93,101.2,179561,0.61,65.3,5219.5,2.7,3.167194822,7,467,340,261,79,26832.5,88378,5258287,12926,1483461,3761900,2536248,1179399,14539567,3234610,"1,073,898","1,104,641",1245685,4845637,158.5,17.4,175.1,3741919,3876355,3457825,17512,1036,7292,1511,7673,202808,17674,62411,44443,78280,258993.6,106.2,9338561,2004550,8409686,140471013,110.5,100.8,1191342.6,3801207,34195.817,268895.6,91511460.4,36521.6,1295093,1302219,524273.6,0.235374269,23746321,1223078.9,1454872.6,3.566,4.01,3.518,3.541,3.511,3.548,3.611,4.356,10.744,0.444,-0.048,-0.025,-0.055,-0.018,0.045,0.79,7.178,97.28,1312.8,906.97,1426.55,181.05,110.83,113.54,121.12,159.79,74.73,138.7,111.16,111.45,109.74,102.4,113.47,105.73,109.13,108.61,103.7,110.8,-0.3,0.8,0,2598.91,1.94,15.69,13.4,5.08
2023.7.1,2239221.572,2240612.835,103.9,102.5,116.4,102.4,105.4,105.4,107.5,104.3,101.6,103.7,107.5,104.3,104,103.8,88.5,99.2,164222,0.56,65,5178,2.7,3.100458272,9,447,361,283,78,26745.3,104883,5262529,13061,1491010,3758458,2538593,1173783,14537607,3228777,"1,071,348","1,097,865",1248076,4837513,157.2,16.3,173.1,3771068,3835763,3496534,15468,1677,8289,1751,3751,222515,20283,67840,47724,86668,258933.2,104.3,8009005,5866280,5962282,144289710,119,103.5,1199528.2,3822036.6,34343.037,254224.7,89171151.9,39609.8,1317375,1323117,533428.2,0.238072456,23781077,1225324.9,1464474.5,3.51,4.03,3.586,3.602,3.57,3.638,3.681,4.437,10.829,0.52,0.076,0.092,0.06,0.128,0.171,0.927,7.319,98.16,1280,908.28,1411.33,178.49,110.99,113.85,120.5,158.05,80.65,137.755,111.29,111.59,110.25,102.47,113.3,105.82,109.49,108.91,103.64,111.6,-2.5,0,0.3,2594.39,1.88,16.12,13.548,5.12
2023.8.1,2239221.572,2240612.835,108.4,105.4,116.5,106.7,108.9,108.9,112,107.3,105.8,108.8,112,107.3,108.7,103.7,91.8,102.7,177897,0.64,64.4,5203.4,2,3.358684988,7,246,328,221,107,26718.1,87779,5258826,13002,1483220,3762604,2540834,1175312,14544961,3231647,"1,072,517","1,096,739",1252143,4844593,157,16.8,170.6,3756784.333,3849164,3478631,14815,1578,3295,945,8997,254973,23778,80798,55769,94628,258933.2,104,8448544,969518,5944477,143333607,119.2,103.4,1187433,3830916.9,34119.317,272498,88524623.4,53078.9,1317375,1323117,533428.2,0.238072456,23794048,1227349.5,1478861.9,3.538,4.03,3.567,3.594,3.496,3.727,3.86,4.5,10.91,0.492,0.029,0.056,-0.042,0.189,0.322,0.962,7.372,96.42,1321.4,905.07,1444.36,181.09,112.02,116.04,121.66,166.51,86.12,137.58,112.28,111.68,114.09,102.56,115.22,106.1,109.75,109.16,103.64,111.6,-2.5,0,0.3,2562.05,1.94,15.64,14.695,5.33
2023.9.1,2239221.572,2240612.835,110.7,107.5,117.2,113,103.5,103.5,104.2,103.2,108.3,113.5,104.2,103.2,111.1,104.2,92.4,104,162978,0.64,64.6,5181.2,2.3,3.103162801,6,369,292,220,72,26744.7,82428,5254767,12981,1473494,3768292,2545114,1176898,14570357,3230792,"1,072,137","1,094,875",1252954,4871761,148.1,15.9,161.5,3763817,3847035,3483595,15096,755,5225,3463,5653,282471,24139,93828,60648,103856,258933.2,106.5,8221051,735100,6175293,141214030,113.5,99.8,1190316.9,3851815.2,34132.168,265562.9,88466377.9,53027.7,1317375,1323117,533428.2,0.238072456,23827704,1228284.3,1477784.1,3.596,4.05,3.606,3.651,3.61,3.842,3.949,4.602,11.022,0.454,0.01,0.055,0.014,0.246,0.353,1.006,7.426,96.71,1344.8,902.22,1421.72,184.27,112.31,116.89,122.55,172.32,93.24,137.35,112.85,111.68,115.28,102.51,116.79,105.98,109.55,109.02,103.65,111.6,-2.5,0,0.3,2543.82,2,18.45,13.005,5.33
2023.10.1,2279531.94,2247182.401,108.5,103.7,116.6,107.6,105.2,105.2,105.1,105.4,107.2,109.9,105.1,105.4,109,101.1,90.7,102.9,163474,0.57,64.7,5222.7,2.1,3.367453705,6,361,266,167,99,26817.6,80585,5291462,13158,1509979,3768325,2546085,1175808,14591984,3242571,"1,081,034","1,096,872",1254295,4880518,147.3,18.4,160.9,3771898.667,3837889,3496047,22578,3988,7130,6243,5217,302744,27800,97651,64422,112871,259484.6,106.3,8496538,4515011,6180750,143668299,115.3,98.2,1195109.2,3857687.5,34057.451,263844.5,88590431.9,58191.3,1326453,1340828,533397.7,0.237362886,23852081,1231967.7,1473563.3,3.517,4.21,3.637,3.745,3.741,4.031,4.272,4.827,11.222,0.693,0.12,0.228,0.224,0.514,0.755,1.31,7.705,96.1,1352.8,907.04,1435.86,184.51,112.4,116.19,123.19,177.89,88.79,136.665,113.27,112.31,117.29,102.63,117.36,107.34,109.86,109.4,103.66,112.2,-2.1,0.1,0.4,2392.14,2.16,17.08,18.1,5.33
2023.11.1,2279531.94,2247182.401,110.7,103.1,116.8,111.2,106.7,106.7,108.7,105.7,109.9,112.2,108.7,105.7,111,107.1,92.3,102.9,170016,0.6,64.6,5229.9,2.3,3.294346423,6,376,301,207,94,26811.5,89019,5304323,13129,1517791,3773403,2548956,1177303,14581069,3240983,"1,078,170","1,096,424",1255311,4878273,167.9,16.7,182.4,3757573,3817636,3484413,35350,5783,12254,2595,14718,331263,34693,108646,67327,120597,259484.6,107.8,8352345,3015332,6600178,144261515,112.7,97.2,1188286,3895621.7,34572.433,262299.7,88283026.8,58572.7,1326453,1340828,533397.7,0.237362886,23898652,1234368.2,1479299.9,3.572,4.36,3.608,3.687,3.722,3.771,3.89,4.583,10.978,0.788,0.036,0.115,0.15,0.199,0.318,1.011,7.406,98.16,1289,877.29,1414.16,180.91,111.71,114.75,122.16,171.03,82.64,135.8,112.68,113.5,114.98,102.8,116.1,106.92,109.79,109.4,103.74,112.2,-2.1,0.1,0.4,2458.95,1.94,19.09,16.632,5.33
2023.12.1,2279531.94,2247182.401,109.6,95.4,117.5,116.2,103.1,103.1,111,98.9,109.7,111.8,111,98.9,109.8,106.4,88,100.9,139891,0.54,63.8,5191.7,3.3,3.445822578,9,630,315,217,98,26465.2,94189,5255709,12821,1479073,3763815,2544681,1172234,14479756,3233415,"1,076,897","1,092,597",1253212,4820214,154.3,16.2,167.1,3913989,3887246,3804046,45044,668,19229,16403,8744,428744,38633,164918,81608,143585,259484.6,110.4,8146284,1599718,6273170,142323837,107.1,99.7,1211414.3,3916721,34744.265,274077,89195815.9,62978.6,1326453,1340828,533397.7,0.237362886,23926262,1233861.3,1465678.3,3.639,4.34,3.523,3.499,3.516,3.35,3.415,4.076,10.529,0.701,-0.116,-0.14,-0.123,-0.289,-0.224,0.437,6.89,97.15,1289.4,912.66,1426.59,180.84,112.11,115.59,121.93,167.53,77.57,135.525,112.73,113.57,112.89,102.83,115.93,106.85,110.01,109.6,103.74,112.2,-2.1,0.1,0.4,2553.64,1.83,19.36,15.016,5.33
2024.1.1,2246159.315,2278663.16,107.2,116.2,117,108.2,106.1,106.1,109.1,104.6,105.4,109.8,109.1,104.6,107.5,103.6,91,101.7,182373,0.5,63.3,5195,3.7,3.390006443,7,739,333,259,74,26173,203396,5249472,12716,1471162,3765594,2546072,1173545,14470549,3240131,"1,083,488","1,091,132",1253963,4816217,164,16.6,181.3,3930024.667,3923202,3700737,23323,1336,11387,3071,7529,25810,2501,8466,4909,9934,261005.6,102.2,8746306,4857292,6911523,146456972,112.3,101.6,1204441.4,3909835.3,34548.337,269093.6,88206256.2,63696,1348034,1354540,537369.8,0.235826782,23968312,1235130.2,1483401.2,3.47,4.28,3.416,3.327,3.384,3.266,3.353,4.013,10.453,0.81,-0.054,-0.143,-0.086,-0.204,-0.117,0.543,6.983,95.87,1330.6,901.89,1443.1,185.15,113.13,117.22,122.69,165.77,79.58,135.09,113.17,113.61,111.97,103.98,116.24,107.12,110.55,110.01,103.74,112.7,-1.2,0.4,0.4,2518.59,1.93,18.33,17.536,5.33
2024.2.1,2246159.315,2278663.16,110.5,109.8,118,111.9,108,108,108.8,107.8,108.1,113.6,108.8,107.8,111,103.7,91.1,103.4,139186,0.55,63.6,5219,3.2,3.257764822,6,573,342,265,77,26456.5,94578,5241326,12767,1462492,3766067,2551049,1169197,14497614,3236271,"1,083,831","1,086,341",1259568,4840785,145.5,15.4,158.9,3795256.667,3883707,3538505,11611,1298,2417,2486,5410,48722,4952,14931,11170,17669,261005.6,96.9,7298230,8193088,5717920,152534338,110.7,101.9,1208167.1,3937145.6,34603.143,270376.7,89031433.4,53613.3,1348034,1354540,537369.8,0.235826782,23996843,1233935.6,1494845.5,3.582,4.28,3.431,3.379,3.434,3.351,3.429,4.053,10.44,0.698,-0.151,-0.203,-0.148,-0.231,-0.153,0.471,6.858,96.25,1334,885.76,1445.92,184.86,113.48,117.77,123.19,167.76,82.81,135.46,113.78,113.63,113.64,104.06,117.25,108.09,110.84,110.34,103.77,112.7,-1.2,0.4,0.4,2630.42,1.83,19.42,17.689,5.33
2024.3.1,2246159.315,2278663.16,108.3,99.5,117,109.6,104.8,104.8,105.1,104.9,107,109.7,105.1,104.9,108.5,107,83.4,100.5,150538,0.49,64.3,5224.1,3,3.261250037,4,528,364,276,88,26636.7,132261,5265786,12565,1490051,3763170,2546695,1170117,14576115,3240886,"1,086,246","1,084,061",1263601,4891472,155.5,17.2,169.5,3882154,3915572,3640338,12036,6990,1297,1368,2381,74558,6493,23813,16964,27288,261005.6,105,8439273,4500059,7159287,154484807,110.3,100.7,1242708.5,4000898.1,35110.997,279877.8,91733955.9,41903.9,1348034,1354540,537369.8,0.235826782,24030370,1229080.1,1499704.1,3.467,4.27,3.463,3.365,3.374,3.31,3.39,3.944,10.21,0.803,-0.004,-0.102,-0.093,-0.157,-0.077,0.477,6.743,96.16,1346.8,889.48,1452.93,185.75,113.49,117.83,123.5,168.8,86.63,135.86,113.95,113.65,114,104.25,117.57,107.88,110.91,110.42,103.8,112.7,-1.2,0.4,0.4,2699.59,1.76,20.21,17.165,5.33
2024.4.1,2276252.294,2278611.375,110.9,102.9,117.8,114,111.1,111.1,115,109.1,109.5,112.3,115,109.1,111.3,104.7,87.6,103.6,167194,0.62,65,5252.1,3,3.235688467,4,544,341,257,84,26796.6,102154,5274585,12565,1495328,3766692,2548272,1172256,14632984,3242271,"1,086,973","1,083,686",1266226,4925019,160.3,17.5,176.6,3881176.333,3927912,3580568,44594,1122,28225,6020,9227,102482,7159,34424,26263,34636,261071.1,102.5,9347061,2954917,6779929,154525384,108.4,100.7,1241048.6,4011114.1,35182.125,268507.5,91894806.8,53514.7,1368453,1375474,537298.2,0.235800719,24042751,1233049,1522302.7,3.518,4.23,3.463,3.389,3.44,3.439,3.567,3.974,10.189,0.712,-0.055,-0.129,-0.078,-0.079,0.049,0.456,6.671,94.57,1378.7,882.68,1477.48,190.05,114.05,118.2,124.73,173.26,90.87,136.86,114.01,113.59,115.02,104.26,117.29,108.17,111.22,110.66,103.83,113.1,0.8,0.3,0.3,2674.25,1.79,19.78,18.481,5.33
2024.5.1,2276252.294,2278611.375,110.6,98.9,116.9,108.7,114.2,114.2,111.7,116.1,104.4,113.3,111.7,116.1,110.9,106.1,86.7,102.5,136984,0.52,65.4,5248.9,3,3.359428431,5,491,393,296,97,26979.7,89121,5282002,12610,1501552,3767840,2549974,1171980,14651578,3245949,"1,086,641","1,085,541",1267461,4928453,154.4,18.9,169.4,3897245,3968135,3594959,17999,1575,8830,2870,4724,125974,10530,40733,31915,42796,261071.1,106.7,8648107,937709,6144397,152427873,109.9,98.4,1225588.3,4008655.8,35132.829,277730.5,90946178.9,54640.5,1368453,1375474,537298.2,0.235800719,24064494,1237992,1526930.5,3.53,4.22,3.447,3.387,3.434,3.432,3.527,3.876,10.054,0.69,-0.083,-0.143,-0.096,-0.098,-0.003,0.346,6.524,94.73,1376.5,877.84,1491.09,189.18,114.13,117.06,124.88,176.33,84.67,138.015,114.1,114.3,115.74,104.52,117.17,107.91,111.49,110.91,103.89,113.1,0.8,0.3,0.3,2710.45,1.89,20.34,16.255,5.33
2024.6.1,2276252.294,2278611.375,110.6,97,117.1,109.5,108.6,108.6,108.2,109.2,103.8,114,108.2,109.2,110.8,107.9,86.4,103.3,124178,0.49,65.3,5243.4,2.9,3.45992255,9,440,417,314,103,26986.4,85024,5263988,12522,1486084,3765382,2551657,1168105,14659975,3241270,"1,088,548","1,077,768",1272766,4930288,149.1,17.4,162.7,3892914.333,3954920,3597220,21110,1075,7171,4570,8294,149860,13174,47087,33586,56013,261071.1,102.8,7885031,5447806,6840799,154567747,106.7,100.9,1232864.3,4034006.7,35435.758,285032.5,91623779.3,47247.9,1368453,1375474,537298.2,0.235800719,24097339,1242464.2,1535775.9,3.547,4.22,3.443,3.352,3.341,3.262,3.337,3.708,9.824,0.673,-0.104,-0.195,-0.206,-0.285,-0.21,0.161,6.277,94.1,1389.2,864.31,1487.07,190.43,114.24,116.72,125.15,173.51,84.11,138.37,113.84,114.31,114.01,104.25,116.53,107.83,111.51,110.95,103.96,113.1,0.8,0.3,0.3,2748.16,1.78,18.75,16.663,5.33
